timestamp,node_id,measured_temperature,sensor_valid,battery_percentage,sequence_number,source_device,experiment_id,calibration_version,notes,run_id,split,secondary_temperature,external_temperature,primary_humidity,source_file
2012-03-13T11:45:00,T15_DINING_01,18.1875,True,,0,uploaded_t15_dining_temperature_sensor,t15_20120313,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120313,train,17.8275,18.115,39.9125,NEW-DATA-1.T15.txt
2012-03-31T13:15:00,T15_DINING_01,23.724,True,,53,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.54,24.068,36.36,NEW-DATA-1.T15.txt
2012-03-31T13:30:00,T15_DINING_01,23.8,True,,54,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.584,23.9333,35.7573,NEW-DATA-1.T15.txt
2012-03-31T13:45:00,T15_DINING_01,23.852,True,,55,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.588,23.7027,35.96,NEW-DATA-1.T15.txt
2012-03-31T14:00:00,T15_DINING_01,23.912,True,,56,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.64,23.464,35.5973,NEW-DATA-1.T15.txt
2012-03-31T14:15:00,T15_DINING_01,23.9667,True,,57,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.692,23.3107,35.7493,NEW-DATA-1.T15.txt
2012-03-31T14:30:00,T15_DINING_01,24.008,True,,58,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.696,23.236,36.0973,NEW-DATA-1.T15.txt
2012-03-31T14:45:00,T15_DINING_01,24.0347,True,,59,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.7187,23.1013,36.5107,NEW-DATA-1.T15.txt
2012-03-31T15:00:00,T15_DINING_01,24.0613,True,,60,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.74,22.9627,36.6787,NEW-DATA-1.T15.txt
2012-03-31T15:15:00,T15_DINING_01,24.0773,True,,61,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.7267,22.8653,36.5333,NEW-DATA-1.T15.txt
2012-03-31T15:30:00,T15_DINING_01,24.0987,True,,62,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.74,22.7573,36.2547,NEW-DATA-1.T15.txt
2012-03-31T15:45:00,T15_DINING_01,24.0827,True,,63,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.74,22.652,36.1653,NEW-DATA-1.T15.txt
2012-03-31T16:00:00,T15_DINING_01,24.0747,True,,64,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.6947,22.536,36.4933,NEW-DATA-1.T15.txt
2012-03-31T16:15:00,T15_DINING_01,24.0467,True,,65,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.672,22.3853,36.4787,NEW-DATA-1.T15.txt
2012-03-31T16:30:00,T15_DINING_01,24.032,True,,66,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.6,22.2547,36.6733,NEW-DATA-1.T15.txt
2012-03-31T16:45:00,T15_DINING_01,23.9787,True,,67,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.564,22.1067,36.872,NEW-DATA-1.T15.txt
2012-03-31T17:00:00,T15_DINING_01,23.9373,True,,68,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.508,21.952,36.7787,NEW-DATA-1.T15.txt
2012-03-31T17:15:00,T15_DINING_01,23.9,True,,69,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.464,21.78,36.4813,NEW-DATA-1.T15.txt
2012-03-31T17:30:00,T15_DINING_01,23.8453,True,,70,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.38,21.6507,36.516,NEW-DATA-1.T15.txt
2012-03-31T17:45:00,T15_DINING_01,23.7853,True,,71,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.332,21.5307,36.624,NEW-DATA-1.T15.txt
2012-03-31T18:00:00,T15_DINING_01,23.736,True,,72,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.2667,21.3787,36.7027,NEW-DATA-1.T15.txt
2012-03-31T18:15:00,T15_DINING_01,23.648,True,,73,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.2,21.22,36.8747,NEW-DATA-1.T15.txt
2012-03-31T18:30:00,T15_DINING_01,23.5893,True,,74,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.124,21.0013,37.0053,NEW-DATA-1.T15.txt
2012-03-31T18:45:00,T15_DINING_01,23.508,True,,75,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,23.052,20.8227,37.128,NEW-DATA-1.T15.txt
2012-03-31T19:00:00,T15_DINING_01,23.4173,True,,76,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.9587,20.6387,37.208,NEW-DATA-1.T15.txt
2012-03-31T19:15:00,T15_DINING_01,23.364,True,,77,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.8747,20.4533,37.2747,NEW-DATA-1.T15.txt
2012-03-31T19:30:00,T15_DINING_01,23.276,True,,78,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.7987,20.2507,37.416,NEW-DATA-1.T15.txt
2012-03-31T19:45:00,T15_DINING_01,23.2053,True,,79,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.7067,20.028,37.528,NEW-DATA-1.T15.txt
2012-03-31T20:00:00,T15_DINING_01,23.1173,True,,80,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.616,19.8233,37.5107,NEW-DATA-1.T15.txt
2012-03-31T20:15:00,T15_DINING_01,23.0107,True,,81,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.5373,19.6273,37.444,NEW-DATA-1.T15.txt
2012-03-31T20:30:00,T15_DINING_01,22.9213,True,,82,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.4133,19.452,37.5973,NEW-DATA-1.T15.txt
2012-03-31T20:45:00,T15_DINING_01,22.832,True,,83,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.3307,19.2647,37.644,NEW-DATA-1.T15.txt
2012-03-31T21:00:00,T15_DINING_01,22.7133,True,,84,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.244,19.09,37.7907,NEW-DATA-1.T15.txt
2012-03-31T21:15:00,T15_DINING_01,22.62,True,,85,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.1267,18.9027,37.8053,NEW-DATA-1.T15.txt
2012-03-31T21:30:00,T15_DINING_01,22.508,True,,86,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,22.036,18.6867,37.7147,NEW-DATA-1.T15.txt
2012-03-31T21:45:00,T15_DINING_01,22.4053,True,,87,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.928,18.4707,37.5387,NEW-DATA-1.T15.txt
2012-03-31T22:00:00,T15_DINING_01,22.2853,True,,88,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.8027,18.2487,37.1227,NEW-DATA-1.T15.txt
2012-03-31T22:15:00,T15_DINING_01,22.1667,True,,89,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.688,18.0333,36.98,NEW-DATA-1.T15.txt
2012-03-31T22:30:00,T15_DINING_01,22.0573,True,,90,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.5467,17.778,36.7787,NEW-DATA-1.T15.txt
2012-03-31T22:45:00,T15_DINING_01,21.9373,True,,91,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.4467,17.532,36.696,NEW-DATA-1.T15.txt
2012-03-31T23:00:00,T15_DINING_01,21.832,True,,92,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.32,17.3247,36.588,NEW-DATA-1.T15.txt
2012-03-31T23:15:00,T15_DINING_01,21.72,True,,93,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.1773,17.1193,36.432,NEW-DATA-1.T15.txt
2012-03-31T23:30:00,T15_DINING_01,21.576,True,,94,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,21.0853,16.8487,36.3707,NEW-DATA-1.T15.txt
2012-03-31T23:45:00,T15_DINING_01,21.4413,True,,95,uploaded_t15_dining_temperature_sensor,t15_20120331,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120331,train,20.9307,16.522,36.4107,NEW-DATA-1.T15.txt
2012-04-01T00:00:00,T15_DINING_01,21.3093,True,,0,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.836,16.2933,36.38,NEW-DATA-1.T15.txt
2012-04-01T00:15:00,T15_DINING_01,21.1667,True,,1,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.7107,16.1753,36.2347,NEW-DATA-1.T15.txt
2012-04-01T00:30:00,T15_DINING_01,21.0347,True,,2,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.576,16.0633,36.132,NEW-DATA-1.T15.txt
2012-04-01T00:45:00,T15_DINING_01,20.8773,True,,3,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.4273,15.9393,35.8773,NEW-DATA-1.T15.txt
2012-04-01T01:00:00,T15_DINING_01,20.736,True,,4,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.2947,15.7533,35.892,NEW-DATA-1.T15.txt
2012-04-01T01:15:00,T15_DINING_01,20.616,True,,5,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.136,15.5247,35.8413,NEW-DATA-1.T15.txt
2012-04-01T01:30:00,T15_DINING_01,20.498,True,,6,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.9847,15.2333,35.8453,NEW-DATA-1.T15.txt
2012-04-01T01:45:00,T15_DINING_01,20.3627,True,,7,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.8893,14.9847,35.764,NEW-DATA-1.T15.txt
2012-04-01T02:00:00,T15_DINING_01,20.2353,True,,8,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.7667,14.816,35.748,NEW-DATA-1.T15.txt
2012-04-01T02:15:00,T15_DINING_01,20.0933,True,,9,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.5967,14.7493,35.724,NEW-DATA-1.T15.txt
2012-04-01T02:30:00,T15_DINING_01,19.972,True,,10,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.498,14.7033,35.608,NEW-DATA-1.T15.txt
2012-04-01T02:45:00,T15_DINING_01,19.8267,True,,11,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.3853,14.5767,35.5453,NEW-DATA-1.T15.txt
2012-04-01T03:00:00,T15_DINING_01,19.698,True,,12,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.2473,14.4067,35.528,NEW-DATA-1.T15.txt
2012-04-01T03:15:00,T15_DINING_01,19.5833,True,,13,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.12,14.3053,35.532,NEW-DATA-1.T15.txt
2012-04-01T03:30:00,T15_DINING_01,19.4593,True,,14,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.0,14.17,35.5653,NEW-DATA-1.T15.txt
2012-04-01T03:45:00,T15_DINING_01,19.3427,True,,15,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.8587,14.0867,35.544,NEW-DATA-1.T15.txt
2012-04-01T04:00:00,T15_DINING_01,19.242,True,,16,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.7853,14.0113,35.4707,NEW-DATA-1.T15.txt
2012-04-01T04:15:00,T15_DINING_01,19.1147,True,,17,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.68,13.9533,35.4493,NEW-DATA-1.T15.txt
2012-04-01T04:30:00,T15_DINING_01,18.9913,True,,18,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.54,13.7927,35.3533,NEW-DATA-1.T15.txt
2012-04-01T04:45:00,T15_DINING_01,18.89,True,,19,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.4647,13.5907,35.4027,NEW-DATA-1.T15.txt
2012-04-01T05:00:00,T15_DINING_01,18.7667,True,,20,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.3447,13.506,35.428,NEW-DATA-1.T15.txt
2012-04-01T05:15:00,T15_DINING_01,18.6647,True,,21,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.236,13.4333,35.3467,NEW-DATA-1.T15.txt
2012-04-01T05:30:00,T15_DINING_01,18.5607,True,,22,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.12,13.3493,35.3467,NEW-DATA-1.T15.txt
2012-04-01T05:45:00,T15_DINING_01,18.4573,True,,23,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.9953,13.28,35.348,NEW-DATA-1.T15.txt
2012-04-01T06:00:00,T15_DINING_01,18.3393,True,,24,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.9227,13.2167,35.3413,NEW-DATA-1.T15.txt
2012-04-01T06:15:00,T15_DINING_01,18.238,True,,25,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.8213,13.144,35.276,NEW-DATA-1.T15.txt
2012-04-01T06:30:00,T15_DINING_01,18.1567,True,,26,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.7467,13.11,35.2987,NEW-DATA-1.T15.txt
2012-04-01T06:45:00,T15_DINING_01,18.0727,True,,27,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.6487,13.1813,35.3347,NEW-DATA-1.T15.txt
2012-04-01T07:00:00,T15_DINING_01,17.99,True,,28,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.6033,13.322,35.252,NEW-DATA-1.T15.txt
2012-04-01T07:15:00,T15_DINING_01,17.9527,True,,29,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.542,13.4867,35.2267,NEW-DATA-1.T15.txt
2012-04-01T07:30:00,T15_DINING_01,17.9313,True,,30,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.524,13.7147,35.416,NEW-DATA-1.T15.txt
2012-04-01T07:45:00,T15_DINING_01,17.9733,True,,31,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.5,14.024,35.436,NEW-DATA-1.T15.txt
2012-04-01T08:00:00,T15_DINING_01,18.01,True,,32,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.5307,14.386,35.5133,NEW-DATA-1.T15.txt
2012-04-01T08:15:00,T15_DINING_01,18.0873,True,,33,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.6,14.7747,35.552,NEW-DATA-1.T15.txt
2012-04-01T08:30:00,T15_DINING_01,18.204,True,,34,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.7173,15.2407,35.724,NEW-DATA-1.T15.txt
2012-04-01T08:45:00,T15_DINING_01,18.346,True,,35,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,17.8407,15.792,35.844,NEW-DATA-1.T15.txt
2012-04-01T09:00:00,T15_DINING_01,18.4893,True,,36,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.0387,16.3973,35.4653,NEW-DATA-1.T15.txt
2012-04-01T09:15:00,T15_DINING_01,18.6927,True,,37,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.2347,16.9773,35.368,NEW-DATA-1.T15.txt
2012-04-01T09:30:00,T15_DINING_01,18.8993,True,,38,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.494,17.5573,35.344,NEW-DATA-1.T15.txt
2012-04-01T09:45:00,T15_DINING_01,19.1253,True,,39,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,18.752,18.0627,35.3667,NEW-DATA-1.T15.txt
2012-04-01T10:00:00,T15_DINING_01,19.364,True,,40,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.008,18.4133,35.46,NEW-DATA-1.T15.txt
2012-04-01T10:15:00,T15_DINING_01,19.6007,True,,41,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.2947,18.8693,35.4907,NEW-DATA-1.T15.txt
2012-04-01T10:30:00,T15_DINING_01,19.8793,True,,42,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.5393,19.3433,35.5387,NEW-DATA-1.T15.txt
2012-04-01T10:45:00,T15_DINING_01,20.132,True,,43,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,19.8473,19.744,35.6853,NEW-DATA-1.T15.txt
2012-04-01T11:00:00,T15_DINING_01,20.386,True,,44,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.136,20.1767,35.7693,NEW-DATA-1.T15.txt
2012-04-01T11:15:00,T15_DINING_01,20.652,True,,45,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.426,20.668,35.8653,NEW-DATA-1.T15.txt
2012-04-01T11:30:00,T15_DINING_01,20.9027,True,,46,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,20.7213,21.1733,35.9853,NEW-DATA-1.T15.txt
2012-04-01T11:45:00,T15_DINING_01,21.1853,True,,47,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,21.0027,21.5867,36.1027,NEW-DATA-1.T15.txt
2012-04-01T12:00:00,T15_DINING_01,21.4533,True,,48,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,21.2893,21.9347,36.212,NEW-DATA-1.T15.txt
2012-04-01T12:15:00,T15_DINING_01,21.7173,True,,49,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,21.544,22.2227,36.32,NEW-DATA-1.T15.txt
2012-04-01T12:30:00,T15_DINING_01,21.9627,True,,50,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,21.7827,22.5587,36.4093,NEW-DATA-1.T15.txt
2012-04-01T12:45:00,T15_DINING_01,22.1787,True,,51,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.0213,22.7933,36.536,NEW-DATA-1.T15.txt
2012-04-01T13:00:00,T15_DINING_01,22.4333,True,,52,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.2307,23.1293,36.6347,NEW-DATA-1.T15.txt
2012-04-01T13:15:00,T15_DINING_01,22.6347,True,,53,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.404,23.5333,36.7373,NEW-DATA-1.T15.txt
2012-04-01T13:30:00,T15_DINING_01,22.8507,True,,54,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.584,23.748,36.9173,NEW-DATA-1.T15.txt
2012-04-01T13:45:00,T15_DINING_01,23.056,True,,55,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.756,23.9747,37.1147,NEW-DATA-1.T15.txt
2012-04-01T14:00:00,T15_DINING_01,23.256,True,,56,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.8733,24.0667,37.3507,NEW-DATA-1.T15.txt
2012-04-01T14:15:00,T15_DINING_01,23.42,True,,57,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,22.976,24.268,37.6147,NEW-DATA-1.T15.txt
2012-04-01T14:30:00,T15_DINING_01,23.5947,True,,58,uploaded_t15_dining_temperature_sensor,t15_20120401,unknown,External derived benchmark row; not Thermal Nexus-collected data; 15-minute sample interval.,t15_20120401,train,23.1213,24.3893,37.9267,NEW-DATA-1.T15.txt
